,Affiliate,Age,Height,Weight,Sprint 400m,Clean & Jerk,Snatch,Deadlift,Back Squat,Max Pull-ups
Justin Allen,CrossFit T-Town,30.0,72.0,208.0,1:00,350.0,290.0,525.0,465.0,60.0
Sindre Østebø Thomsen,CrossFit Orskog,28.0,183.0,0.0,--,308.0,264.0,573.0,485.0,0.0
Jaco Van der Vyver,CrossFit Valley Road,26.0,7.0,205.0,0:55,341.0,275.0,551.0,447.0,55.0
Josh Kyser,CrossFit Roseville,23.0,66.0,175.0,--,315.0,250.0,475.0,405.0,0.0
Stephano Tsaganis,CrossFit PRX,29.0,69.0,192.0,0:59,345.0,280.0,500.0,485.0,0.0
Chris Detmering,,26.0,69.0,187.0,1:01,335.0,275.0,530.0,455.0,60.0
David ben David,CrossFit Hadar Yosef,25.0,7.0,185.0,--,315.0,265.0,540.0,450.0,60.0
Myung Sik kwak,Unaffiliated,25.0,6.0,175.0,--,304.0,253.0,485.0,418.0,42.0
INSU BAEK,CrossFit HON,27.0,6.0,202.0,1:15,325.0,250.0,535.0,405.0,47.0
Erik Alvarez,CrossFit HNL,27.0,0.0,160.0,--,0.0,0.0,0.0,0.0,0.0
Erik Fay,CrossFit Lifted,32.0,70.0,195.0,0:00,0.0,0.0,0.0,0.0,0.0
Aaron Hyatt,CrossFit Nola 504,29.0,73.0,205.0,1:01,345.0,285.0,525.0,455.0,55.0
Cole Holman,CrossFit Duratus,29.0,72.0,205.0,1:12,270.0,200.0,405.0,345.0,0.0
Nathan Loren,CrossFit Fort Vancouver,43.0,72.0,187.0,0:59,260.0,215.0,485.0,400.0,60.0
Jay Adams,Reebok CrossFit 5th Ave,29.0,70.0,200.0,0:00,0.0,0.0,0.0,0.0,0.0
Calvin Reder,Chemical City CrossFit,24.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Austin Tallant,CrossFit First Creek,23.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Chase Ingraham,CrossFit Big D,34.0,74.0,205.0,0:58,295.0,245.0,435.0,385.0,55.0
Mariano Nicolas Sanchez,BIGG CrossFit Palermo Chico,22.0,6.0,187.0,1:00,330.0,265.0,510.0,440.0,0.0
Andrew Rape,CrossFit Trussville,27.0,71.0,220.0,0:55,400.0,310.0,545.0,525.0,55.0
Michel LeBlanc,CrossFit YQM,29.0,69.0,194.0,0:00,0.0,0.0,0.0,0.0,0.0
Robert Charlesworth,CrossFit Tuebor,27.0,76.0,227.0,0:00,325.0,250.0,535.0,445.0,51.0
Hunter McCallum,CrossFit Bonedale,26.0,68.0,170.0,1:08,265.0,220.0,405.0,335.0,50.0
Robert Mendoza,Unaffiliated,29.0,69.0,170.0,--,295.0,225.0,455.0,405.0,0.0
Steven Lopes,BHF CrossFit,27.0,69.0,190.0,--,290.0,235.0,500.0,485.0,0.0
Jeffrey Milam,12 Labours CrossFit,27.0,71.0,195.0,1:00,315.0,255.0,475.0,385.0,40.0
Matthew Aikin,CrossFit Knurling,29.0,72.0,215.0,0:58,360.0,295.0,550.0,0.0,0.0
David Neyens,CrossFit Marysville,33.0,71.0,195.0,1:01,305.0,235.0,475.0,395.0,50.0
Jacob Curreri,CrossFit 540,22.0,68.0,178.0,0:55,330.0,270.0,515.0,420.0,84.0
Cameron Wolfe,Beltway CrossFit,27.0,67.0,170.0,--,300.0,240.0,465.0,405.0,60.0
Pearson Gean,CrossFit Little Rock,23.0,75.0,225.0,0:51,325.0,265.0,0.0,0.0,0.0
Adam Leaney,Unaffiliated,24.0,7.0,205.0,--,0.0,0.0,0.0,0.0,0.0
Mike Catris,CrossFit Llanishen,29.0,70.0,196.0,1:02,341.0,273.0,551.0,440.0,49.0
Marc-Antoine Allard,CrossFit Quebec City,24.0,69.0,180.0,--,275.0,215.0,435.0,365.0,50.0
Matt Kolozsvary,CrossFit Unmatched,30.0,70.0,198.0,0:00,295.0,255.0,545.0,465.0,0.0
Matthew Herman,CrossFit Summa,28.0,70.0,185.0,0:51,275.0,225.0,405.0,355.0,60.0
Luis Vildosola,115 Degrees CrossFit,29.0,6.0,187.0,0:00,325.0,255.0,535.0,415.0,58.0
Brooks Farrar,CrossFit Resilience,29.0,71.0,192.0,1:02,355.0,290.0,500.0,450.0,60.0
Nathan Hoiland,Sport of Fitness CrossFit,28.0,71.0,180.0,1:06,300.0,245.0,440.0,410.0,51.0
Derek Bishop,The CrossFit Squad,28.0,0.0,209.0,--,0.0,0.0,0.0,0.0,0.0
Leon Uptegrove,Railroad CrossFit,28.0,60.0,215.0,--,305.0,255.0,495.0,445.0,0.0
Sebastián Lobo,Homeless CrossFit,26.0,6.0,185.0,1:10,275.0,195.0,405.0,355.0,65.0
Bryan Wadkins,CrossFit Rx'd Placentia,44.0,69.0,172.0,--,285.0,205.0,440.0,395.0,49.0
Zach Casey,CrossFit Harrisonburg,20.0,73.0,185.0,--,295.0,235.0,475.0,385.0,0.0
Austin Livingston,Pale Horse CrossFit,22.0,73.0,205.0,1:03,340.0,270.0,505.0,0.0,0.0
Joacim Bengtsson,CrossFit Lerum,42.0,6.0,187.0,1:04,286.0,227.0,451.0,396.0,0.0
Ricky Chamberlain,Cohort CrossFit,26.0,0.0,165.0,--,0.0,0.0,0.0,0.0,0.0
Blaine Strickland,CrossFit Identity,27.0,67.0,175.0,--,250.0,205.0,405.0,350.0,0.0
Nathan Pontious,CrossFit Mean Streets,26.0,72.0,185.0,0:52,290.0,230.0,465.0,365.0,64.0
Alexandre Caron,Tonic CrossFit,26.0,73.0,195.0,0:57,295.0,220.0,510.0,405.0,55.0
Marshall Jones,CrossFit Blue and Gold,22.0,70.0,180.0,--,305.0,235.0,485.0,385.0,0.0
Tyler Brungardt,SouthWind CrossFit,29.0,70.0,193.0,--,300.0,240.0,475.0,395.0,0.0
George Nolan,CrossFit Pen Y Bont,27.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Shane Williams,CrossFit Chester,30.0,7.0,185.0,1:03,308.0,242.0,485.0,396.0,51.0
Nathan Black,BGB CrossFit,37.0,69.0,165.0,1:02,295.0,240.0,440.0,420.0,42.0
Andrew Ramirez,Temescal Valley CrossFit,20.0,0.0,0.0,--,245.0,235.0,475.0,395.0,0.0
Brian Matero,Brick CrossFit DTX,26.0,72.0,175.0,--,305.0,255.0,475.0,435.0,0.0
Joey Parrinello,CrossFit Park Ridge,23.0,69.0,180.0,--,275.0,225.0,440.0,350.0,0.0
kody kowalowski,Maverick CrossFit,29.0,72.0,186.0,--,0.0,0.0,0.0,0.0,0.0
Maciej Laszczak,CrossFit 43300,27.0,0.0,172.0,--,253.0,176.0,440.0,407.0,54.0
Trent Sanders,CrossFit AOP,26.0,74.0,210.0,0:55,315.0,245.0,475.0,385.0,40.0
Anthony Pieters,Staten Island CrossFit,32.0,69.0,177.0,--,225.0,175.0,425.0,335.0,44.0
Richard Graca,CrossFit Da Vinci,26.0,6.0,150.0,1:04,275.0,220.0,429.0,374.0,40.0
Jon Poli,Superhero CrossFit,24.0,0.0,169.0,--,0.0,0.0,0.0,0.0,0.0
Hilmar Arnarson,CrossFit XY,26.0,0.0,176.0,--,0.0,0.0,0.0,0.0,0.0
Robert Lawson,CrossFit Aberdeen,35.0,0.0,187.0,--,0.0,0.0,0.0,0.0,0.0
George Healey,CrossFit Witham,31.0,6.0,180.0,--,120.0,220.0,418.0,330.0,50.0
Brad Parkes,CrossFit Latitude 39,28.0,0.0,220.0,--,0.0,0.0,0.0,0.0,0.0
Timothy Gonzales,CrossFit Coveted,23.0,69.0,160.0,0:54,225.0,175.0,365.0,345.0,30.0
Håkan Jedhammar,CrossFit Linne,35.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
David Butterfield,CrossFit Teesside,27.0,6.0,174.0,1:07,244.0,196.0,374.0,302.0,32.0
Max O'Malley,Heavy Metal CrossFit,22.0,70.0,180.0,--,215.0,180.0,315.0,280.0,30.0
Michael Norwood,CrossFit Harbor East,32.0,72.0,218.0,0:57,265.0,220.0,530.0,415.0,21.0
Ben Davies,InnerFight CrossFit DXB,33.0,6.0,196.0,1:12,265.0,185.0,495.0,335.0,20.0
Esteban Durand,CrossFit Argos San Isidro,35.0,7.0,198.0,0:54,308.0,242.0,485.0,396.0,40.0
Andrew St Germain,Easy Is Evil CrossFit,28.0,0.0,185.0,--,325.0,255.0,0.0,405.0,0.0
Mervan Kaygu,CrossFit 1453,29.0,0.0,176.0,--,0.0,0.0,0.0,0.0,0.0
Matt Sprinkler,Unaffiliated,29.0,73.0,215.0,--,290.0,240.0,530.0,455.0,45.0
Eivind Ringard,CrossFit Oslo,27.0,0.0,196.0,--,0.0,0.0,0.0,0.0,0.0
Alexander Paulat,50 Grad Nord CrossFit,40.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Gonzalo Duro,BIGG CrossFit Palermo Chico,23.0,6.0,194.0,--,286.0,253.0,462.0,418.0,63.0
Justin Ahrens,CrossFit MetaliZe,29.0,73.0,195.0,0:58,330.0,275.0,500.0,420.0,64.0
Kyle Boyer,CrossFit Dixie,36.0,72.0,195.0,0:59,340.0,272.0,595.0,485.0,62.0
Batuque Iribarren,Unaffiliated,29.0,0.0,205.0,--,308.0,264.0,507.0,440.0,65.0
Elijah Muhammad,CrossFit New You,28.0,72.0,200.0,--,350.0,295.0,565.0,475.0,0.0
Ryan Swobody,CrossFit Marysville,32.0,70.0,182.0,0:56,305.0,251.0,535.0,455.0,62.0
Dustin Harth,Ironwood CrossFit,33.0,72.0,205.0,--,325.0,255.0,525.0,455.0,43.0
Mason Flynn,CrossFit ATR,29.0,70.0,215.0,--,0.0,0.0,0.0,0.0,0.0
George Sanchez,Steel Peak CrossFit,25.0,73.0,205.0,0:58,335.0,265.0,545.0,425.0,0.0
Steve Briscoe,CrossFit 1855,29.0,69.0,192.0,--,0.0,0.0,0.0,0.0,0.0
Nick Shafer,CrossFit Blur,28.0,68.0,178.0,--,0.0,0.0,0.0,0.0,0.0
Nick Thomas,CrossFit Marysville,26.0,68.0,186.0,--,350.0,260.0,500.0,500.0,80.0
adam mansy,,29.0,7.0,202.0,1:05,304.0,249.0,507.0,425.0,0.0
Ben Alderman,CrossFit Iron Mile,34.0,70.0,208.0,0:00,355.0,293.0,515.0,440.0,60.0
Eric Botsford,CrossFit Poipu,37.0,71.0,176.0,0:59,307.0,235.0,455.0,425.0,50.0
Jack Bernstein,CrossFit Invictus Point Loma,23.0,0.0,202.0,--,0.0,0.0,0.0,0.0,0.0
David Borrelli,Rising CrossFit Ballantyne,27.0,69.0,176.0,0:00,310.0,235.0,475.0,440.0,56.0
Jay Siqueiros,CrossFit FTF,25.0,68.0,190.0,--,315.0,260.0,0.0,415.0,0.0
Daniel Spray,Lake Hills CrossFit,23.0,65.0,160.0,0:00,305.0,245.0,455.0,385.0,1.0
Corey Pruneski,The CrossFit Squad,29.0,67.0,188.0,--,0.0,295.0,0.0,500.0,0.0
Tyler Tosunian,Pacesetter CrossFit,26.0,0.0,176.0,--,0.0,0.0,0.0,0.0,0.0
Carlos Cantu,,18.0,0.0,185.0,--,305.0,235.0,455.0,410.0,50.0
Adam Vinson,CrossFit Oneonta,29.0,71.0,215.0,0:00,355.0,285.0,550.0,525.0,40.0
Spencer Panchik,CrossFit Mentality,20.0,68.0,175.0,--,340.0,256.0,475.0,445.0,0.0
Eugene Babenko,CrossFit Gold Box,33.0,68.0,176.0,0:00,285.0,245.0,450.0,380.0,50.0
Shawn Bhatti,CrossFit Fortius,23.0,71.0,198.0,0:55,319.0,247.0,535.0,385.0,0.0
Ryan Nerenberg,Unaffiliated,26.0,73.0,189.0,--,0.0,220.0,465.0,370.0,62.0
Nicholas Rocco,Lakeside CrossFit,28.0,72.0,205.0,0:00,355.0,285.0,545.0,435.0,42.0
Malachi Bennett,Your Box CrossFit,24.0,74.0,197.0,0:00,0.0,0.0,0.0,0.0,0.0
Cody Schick,CrossFit Villains,25.0,68.0,173.0,--,246.0,182.0,506.0,435.0,0.0
sungwook yoo,CrossFit Win Your Body,31.0,6.0,0.0,0:00,0.0,0.0,0.0,0.0,0.0
Dan Staton,CrossFit Spokane Valley,35.0,66.0,155.0,0:00,285.0,215.0,475.0,375.0,66.0
Stephen Mackenzie,CrossFit Jono,27.0,0.0,200.0,--,315.0,275.0,517.0,500.0,0.0
Corey Schmidt,Unaffiliated,29.0,70.0,202.0,0:00,0.0,0.0,0.0,0.0,0.0
Gaje McDaniel,CrossFit Invictus,21.0,68.0,170.0,--,335.0,275.0,455.0,415.0,65.0
Justin Parro,CrossFit St. Catharines,27.0,67.0,165.0,--,275.0,200.0,460.0,365.0,0.0
Kenny Nugent,Northstate CrossFit,26.0,73.0,205.0,--,315.0,255.0,485.0,425.0,0.0
Christopher Treanor,CrossFit Blade,32.0,67.0,173.0,--,265.0,230.0,450.0,345.0,65.0
David Gibeault,CrossFit Adm,24.0,67.0,165.0,--,0.0,0.0,0.0,0.0,0.0
Aaron Kimberly,CrossFit Nixa,29.0,69.0,210.0,--,325.0,235.0,570.0,550.0,0.0
daimino stewart,Precision CrossFit,30.0,71.0,205.0,--,335.0,245.0,485.0,435.0,0.0
James Sidwell,CrossFit Strong,28.0,0.0,188.0,1:08,350.0,285.0,515.0,485.0,58.0
Matt Bechtold,CrossFit Wilsonville,35.0,72.0,195.0,--,0.0,0.0,0.0,0.0,0.0
Matt Guarnieri,Chagrin Falls CrossFit,30.0,70.0,195.0,0:00,300.0,255.0,485.0,425.0,0.0
Justin Tamane,CrossFit Solid Ground,29.0,67.0,175.0,--,315.0,265.0,465.0,435.0,0.0
Yurii Hanson,CrossFit Billings,40.0,69.0,190.0,0:00,301.0,246.0,405.0,405.0,0.0
Matt Dunaway,Unaffiliated,30.0,70.0,177.0,--,305.0,235.0,435.0,405.0,50.0
Benjamin Campanile,Steel Peak CrossFit,33.0,68.0,183.0,1:09,300.0,248.0,445.0,465.0,67.0
Michael Staderman,Centerville CrossFit,24.0,69.0,205.0,--,315.0,245.0,455.0,475.0,30.0
cody limas,CrossFit Tacoma,28.0,69.0,180.0,0:57,315.0,265.0,445.0,430.0,54.0
Grant Belrose,936 CrossFit,25.0,0.0,190.0,--,0.0,0.0,0.0,0.0,0.0
Billy Breider,Unaffiliated,28.0,70.0,183.0,--,320.0,255.0,475.0,420.0,50.0
Wendell Watson,CrossFit West Springfield,32.0,69.0,192.0,--,345.0,255.0,565.0,485.0,0.0
Ivan Marjanovic,Circuit Plus CrossFit Gulf Road,28.0,7.0,189.0,--,235.0,185.0,495.0,355.0,0.0
Brian Finn,Unaffiliated,27.0,71.0,185.0,--,0.0,0.0,506.0,415.0,0.0
Alex Baronich,Red Stick CrossFit,29.0,67.0,177.0,0:00,0.0,0.0,0.0,0.0,0.0
Justin Wright,Reebok CrossFit Back Bay,26.0,70.0,195.0,0:00,345.0,275.0,525.0,475.0,53.0
Rey Fernandez,CrossFit Soul Miami,28.0,0.0,200.0,--,0.0,0.0,0.0,0.0,0.0
Josh Hacker,CrossFit Conroe,22.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Trey Winkler,CrossFit 858,25.0,72.0,206.0,--,365.0,305.0,565.0,465.0,64.0
Justin Graham,Pee Dee CrossFit,33.0,67.0,169.0,--,265.0,210.0,425.0,320.0,0.0
Dustin LaBar,NEPA CrossFit,29.0,0.0,185.0,--,0.0,0.0,0.0,0.0,0.0
Jacob Mason,CrossFit Spokane Valley,25.0,60.0,185.0,--,305.0,245.0,500.0,415.0,0.0
Kyle Ruth,CrossFit Passion,31.0,71.0,199.0,0:54,345.0,255.0,555.0,450.0,66.0
Cris Holler,CrossFit Monterey,26.0,69.0,178.0,1:08,267.0,235.0,475.0,355.0,68.0
Jonathan Hawkins,CrossFit MNC,25.0,73.0,185.0,--,325.0,275.0,425.0,435.0,0.0
Jacob Fillmore,All In CrossFit,22.0,70.0,180.0,--,0.0,0.0,0.0,0.0,0.0
Francois-Laurent Beaudry,L'Usine CrossFit Sherbrooke,23.0,6.0,182.0,--,295.0,225.0,455.0,405.0,0.0
Oskar Toro,Yankee CrossFit,28.0,67.0,180.0,--,278.0,225.0,415.0,385.0,0.0
Matt Jones,CrossFit Aggieland,22.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Philip Bisgaard,CrossFit Nordvest,20.0,0.0,200.0,--,0.0,0.0,0.0,0.0,0.0
Stephen Neer,Poughkeepsie CrossFit,24.0,68.0,180.0,--,330.0,265.0,545.0,445.0,55.0
Ben Middleton,Thorndon CrossFit,20.0,0.0,185.0,--,0.0,0.0,0.0,0.0,0.0
Tanner Stickney,Diablo CrossFit,18.0,68.0,160.0,0:57,280.0,225.0,405.0,330.0,54.0
Dean Linder-Leighton,CrossFit Superbox,26.0,6.0,189.0,0:55,341.0,297.0,551.0,440.0,75.0
Zechariah Townsend,Godspeed CrossFit,29.0,72.0,190.0,0:00,0.0,0.0,0.0,0.0,0.0
Ed Hurley,CrossFit Mt. Lebanon,28.0,70.0,197.0,1:12,290.0,235.0,485.0,365.0,44.0
Sebastien Morissette,STADD CrossFit,33.0,71.0,199.0,--,0.0,0.0,0.0,0.0,0.0
Sean Tully,CrossFit Southie,31.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Glendon Bautista,CrossFit Surge,30.0,70.0,170.0,0:57,270.0,230.0,475.0,375.0,100.0
Pete Taylor,CrossFit Roaster Barbell,29.0,70.0,190.0,0:55,335.0,285.0,510.0,445.0,50.0
Chad Furey,902 Athletics CrossFit,28.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Jake Marconi,Full Range CrossFit,19.0,67.0,172.0,--,275.0,185.0,505.0,415.0,0.0
Cory Gibson,Unaffiliated,23.0,72.0,206.0,--,350.0,290.0,515.0,440.0,40.0
Fayez Rabadi,CrossFit Strong,28.0,0.0,197.0,--,0.0,0.0,0.0,0.0,0.0
Gregory Hung,CrossFit Turicum,34.0,6.0,182.0,--,304.0,242.0,462.0,396.0,0.0
Omar Luaces,CrossFit Naron,32.0,6.0,163.0,0:55,286.0,220.0,551.0,407.0,55.0
Dale Parker,PH CrossFit,33.0,6.0,176.0,--,275.0,227.0,440.0,374.0,50.0
Stuart Cunningham,CrossFit Cranbourne,27.0,6.0,159.0,1:00,249.0,187.0,418.0,319.0,45.0
Alexander Alvarez,CrossFit Siege,23.0,68.0,168.0,--,295.0,235.0,415.0,375.0,50.0
Corey Southers,CrossFit Scioto,30.0,70.0,0.0,--,305.0,225.0,0.0,425.0,0.0
Nick Rees,Ragin' CrossFit,26.0,72.0,210.0,--,320.0,265.0,525.0,420.0,40.0
Ryan Russell,Niche CrossFit,27.0,6.0,182.0,1:00,209.0,176.0,396.0,319.0,20.0
Jeremiah Santini,CrossFit Invictus Point Loma,34.0,73.0,185.0,0:55,255.0,205.0,483.0,340.0,43.0
Dillon Boss,CrossFit Enhance,23.0,68.0,185.0,--,335.0,260.0,455.0,425.0,0.0
Mat Frankel,CrossFit City Line,30.0,75.0,205.0,--,270.0,225.0,470.0,340.0,49.0
Matt Johnson,NoCoast CrossFit,29.0,70.0,191.0,0:00,0.0,0.0,0.0,0.0,0.0
Tyler Krueger,CrossFit Green Bay,30.0,70.0,198.0,0:53,355.0,275.0,525.0,455.0,45.0
Michael Hyland,CrossFit Island Park,28.0,69.0,192.0,--,305.0,245.0,430.0,405.0,50.0
florent paillasson,CrossFit Lyon,31.0,6.0,183.0,--,277.0,220.0,451.0,352.0,48.0
Kyle Sikes,CrossFit 207,27.0,71.0,204.0,0:00,350.0,290.0,575.0,465.0,50.0
Mitch Heady,CrossFit O'Fallon,26.0,73.0,216.0,--,365.0,310.0,535.0,455.0,0.0
philip craig,CrossFit Hoka Hey,32.0,67.0,185.0,0:51,0.0,0.0,510.0,485.0,35.0
Daniel Webb,CrossFit Rockwall,29.0,0.0,222.0,--,0.0,0.0,0.0,0.0,0.0
James Catino,CTown CrossFit,29.0,0.0,175.0,--,245.0,185.0,405.0,347.0,0.0
Khada Douglas,CrossFit Frantic,23.0,6.0,143.0,1:01,275.0,220.0,418.0,363.0,54.0
Chase Sailer,Unaffiliated,21.0,72.0,210.0,--,315.0,235.0,565.0,485.0,0.0
Christer Idland,CrossFit Centrum,30.0,7.0,194.0,0:00,310.0,253.0,440.0,374.0,50.0
CJ Gerald,CrossFit Uncommon,23.0,0.0,0.0,0:00,0.0,0.0,0.0,0.0,0.0
Philip Weigel,CrossFit CLE,25.0,69.0,190.0,0:00,0.0,0.0,0.0,0.0,0.0
Maximilian Vargas,CrossFit Annihilation,21.0,72.0,200.0,--,345.0,252.0,530.0,405.0,50.0
Blake Whitcomb,CrossFit Code 3 South,28.0,74.0,200.0,--,310.0,265.0,0.0,415.0,0.0
Benjamin Stevens,CrossFit Impressions,30.0,70.0,195.0,0:00,0.0,0.0,0.0,0.0,0.0
Jo Neusser,CrossFit ACE 1150,30.0,7.0,187.0,0:00,0.0,0.0,0.0,0.0,0.0
Farbod Sedeh,NorCal CrossFit Santa Clara,27.0,71.0,185.0,--,265.0,205.0,465.0,415.0,0.0
Tyler Fischer,CrossFit Explode,24.0,68.0,185.0,0:00,325.0,275.0,465.0,405.0,0.0
Falke Verwer,CrossFit Humble Beginnings,28.0,76.0,217.0,0:00,0.0,0.0,0.0,0.0,0.0
Michael Riva,,26.0,68.0,150.0,1:04,245.0,200.0,375.0,305.0,0.0
Matthew Taylor,Grapevine CrossFit,29.0,72.0,189.0,0:00,266.0,235.0,510.0,415.0,0.0
Tanner Dixon,Unaffiliated,24.0,71.0,190.0,--,285.0,243.0,425.0,355.0,41.0
Alex Romero,River Parish CrossFit,31.0,67.0,182.0,0:00,315.0,240.0,440.0,405.0,50.0
Matthew Michaud,Everproven CrossFit,32.0,72.0,185.0,1:30,315.0,285.0,500.0,405.0,55.0
Kody Goings,Unaffiliated,22.0,68.0,180.0,1:02,280.0,220.0,425.0,345.0,42.0
Steven Richards,Victor CrossFit,26.0,75.0,205.0,--,0.0,240.0,495.0,435.0,60.0
Matt Recknagel,CrossFit Fate,34.0,71.0,215.0,--,325.0,255.0,600.0,505.0,0.0
Will Hall,CrossFit Blue Rock,26.0,72.0,238.0,0:00,415.0,345.0,565.0,550.0,0.0
Andy Rodgers,Southern Latitude CrossFit,29.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Garrett Lowney,CrossFit Green Bay,37.0,72.0,230.0,1:00,345.0,285.0,525.0,485.0,55.0
Frédéric Hamel,CrossFit Minotaure,18.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Blake Leigh-Smith,CrossFit Devour,26.0,6.0,152.0,--,264.0,198.0,418.0,341.0,0.0
Joakim Rygh,CrossFit Oslo,25.0,0.0,166.0,--,0.0,0.0,0.0,0.0,0.0
Ben Johnson,CrossFit Jackson,25.0,73.0,210.0,--,350.0,260.0,500.0,455.0,43.0
John Butler,CrossFit Active Artarmon,25.0,70.0,189.0,--,305.0,245.0,485.0,400.0,50.0
Steve Hartle,Backcountry CrossFit,47.0,68.0,185.0,--,0.0,0.0,0.0,0.0,0.0
Mark Summerlin,TBE CrossFit,27.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Chris Brunettin,CrossFit Ex Nihilo,27.0,73.0,209.0,--,0.0,0.0,0.0,0.0,0.0
David J Myers,CrossFit Ridgeline,30.0,65.0,165.0,1:08,305.0,242.0,435.0,415.0,40.0
Rick Wilson,CrossFit Hawk Eye,27.0,72.0,175.0,0:00,290.0,230.0,445.0,375.0,50.0
Brett Lesinger,CrossFit Orange Beach,24.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Jacob Ryan,CrossFit Bridgewater,24.0,70.0,185.0,1:00,275.0,225.0,485.0,400.0,60.0
Ronnie Minervini,Be CrossFit,26.0,70.0,185.0,--,305.0,275.0,455.0,365.0,0.0
Ryan Dixon,CrossFit The Club,22.0,68.0,175.0,--,0.0,0.0,0.0,0.0,0.0
Steve Dukes,Signal 5 CrossFit,26.0,0.0,172.0,--,0.0,0.0,0.0,0.0,0.0
Rob Martin,CrossFit Mallorca,37.0,7.0,198.0,0:00,313.0,264.0,529.0,407.0,0.0
Derrick Dlouhy,CrossFit 8035,24.0,71.0,195.0,1:10,315.0,250.0,505.0,405.0,60.0
Daniel Townson,CrossFit The Stables,26.0,6.0,171.0,--,308.0,242.0,485.0,440.0,0.0
Alex Burgoyne,CrossFit South Boise,22.0,71.0,220.0,--,325.0,245.0,575.0,495.0,0.0
David Rojas,KMF CrossFit,26.0,69.0,169.0,--,0.0,0.0,0.0,0.0,0.0
August Dhayer,KMF CrossFit,27.0,70.0,195.0,--,275.0,230.0,465.0,355.0,65.0
Ryan Troupe,CrossFit West Springfield,31.0,72.0,0.0,0:00,0.0,0.0,0.0,0.0,0.0
Jacob Buffa,Unaffiliated,23.0,70.0,175.0,--,0.0,0.0,0.0,0.0,0.0
Dave Schwanke,Unaffiliated,37.0,66.0,170.0,--,0.0,0.0,0.0,0.0,0.0
Yoan Fraser,Hangar CrossFit,21.0,0.0,165.0,--,0.0,0.0,0.0,0.0,0.0
Anders Johansen,CrossFit Olentangy,30.0,69.0,170.0,0:50,245.0,225.0,405.0,405.0,60.0
Jake Armistead,CrossFit Health Creation,23.0,7.0,174.0,--,231.0,187.0,352.0,308.0,36.0
Daniel Bauer,CrossFit R.A.W.,33.0,69.0,175.0,--,275.0,205.0,425.0,325.0,0.0
John-Paul Hethcock,CrossFit ATR,23.0,0.0,196.0,--,0.0,0.0,0.0,0.0,0.0
